event_ns,lane,note_id,stage,judgment,delay_ns
16514347107,9,3394,scored,perfect,-122741
16515350290,10,3396,scored,perfect,418559
16515350859,11,3397,scored,perfect,-240563
16517345992,4,3398,scored,perfect,-275539
16529346375,3,3399,scored,perfect,-148122
16530343636,7,3400,scored,perfect,-470225
16542346892,14,3401,scored,perfect,495169
16542347593,15,3402,scored,perfect,-594042
16547348955,6,3403,scored,perfect,-439514
16551346116,1,3404,scored,perfect,-335769
16555344250,8,3405,scored,perfect,473449
16558346048,2,3406,scored,perfect,-279824
16562349229,5,3408,scored,perfect,-191844
16562349782,10,3407,scored,perfect,-53207
16563344264,11,3409,scored,perfect,159367
16564350984,4,3411,scored,perfect,216611
16564351925,12,3410,scored,perfect,253668
16564352538,0,3412,scored,perfect,-165666
16567343824,13,3413,scored,perfect,-594373
16569348765,9,3414,scored,perfect,595445
16571345995,3,3415,scored,perfect,246771
16575344200,7,3416,scored,perfect,482224
16582347573,14,3417,scored,perfect,224944
16583346648,15,3418,scored,perfect,-86537
16589346222,6,3419,scored,perfect,-409173
16594353744,1,3420,scored,perfect,-33606
16600347492,2,3421,scored,perfect,-49902
16602349604,8,3422,scored,perfect,161068
16605343405,12,3423,scored,perfect,60783
16611350388,4,3424,scored,perfect,156911
16611351225,10,3425,scored,perfect,-216467
16614346762,9,3426,scored,perfect,-160433
16615350893,3,3427,scored,perfect,271007
16620346055,13,3428,scored,perfect,-616431
16625344067,7,3429,scored,perfect,-186187
16628349831,0,3430,scored,perfect,377712
16631346800,6,3431,scored,perfect,-366832
16633344371,5,3432,scored,perfect,490121
16636351505,11,3433,scored,perfect,-263470
16638343641,1,3434,scored,perfect,551229
16640347125,15,3435,scored,perfect,93751
16648350292,12,3436,scored,perfect,176620
16648351074,2,3437,scored,perfect,-318426
16652350371,8,3438,scored,perfect,269778
16654346528,14,3439,scored,perfect,71686
16656347792,10,3440,scored,perfect,112359
16656348375,4,3441,scored,perfect,-596312
16657350544,9,3442,scored,perfect,63402
16660348319,3,3443,scored,perfect,148746
16661350542,13,3444,scored,perfect,-479565
16670350286,0,3445,scored,perfect,201233
16670351197,7,3446,scored,perfect,-532011
16674350664,6,3447,scored,perfect,301483
16683346638,1,3448,scored,perfect,163208
16686350908,5,3449,scored,perfect,350670
16693351618,15,3450,scored,perfect,47730
16698351122,10,3451,scored,perfect,-156110
16698351837,9,3452,scored,perfect,-297198
16699346330,4,3453,scored,perfect,-118976
16702350125,14,3454,scored,perfect,-430281
16703346531,12,3455,scored,perfect,-183653
16703347335,2,3456,scored,perfect,-349421
16705346238,13,3457,scored,perfect,-58204
16707350459,3,3458,scored,perfect,-285224
16709343772,8,3459,scored,perfect,-148006
16711346502,11,3460,scored,perfect,-225198
16715352106,6,3461,scored,perfect,-160703
16716346202,7,3462,scored,perfect,91324
16717346515,0,3463,scored,perfect,509686
16724347469,1,3464,scored,perfect,145126
16727346692,5,3465,scored,perfect,178221
16737344009,15,3466,scored,perfect,220011
16738345793,9,3468,scored,perfect,-307936
16738346314,10,3467,scored,perfect,-233890
16741344123,4,3469,scored,perfect,-105557
16744351064,14,3470,scored,perfect,-284567
16751343709,12,3471,scored,perfect,-303536
16756347075,6,3472,scored,perfect,-168046
16756347799,13,3473,scored,perfect,-195901
16759346170,3,3474,scored,perfect,452857
16759346808,2,3475,scored,perfect,-209582
16761352317,7,3476,scored,perfect,-83230
16767343763,1,3478,scored,perfect,-149430
16767344409,5,3477,scored,perfect,87872
16769350091,11,3479,scored,perfect,-286118
16771343485,0,3480,scored,perfect,-67788
16778347476,8,3481,scored,perfect,281741
16778348415,15,3482,scored,perfect,198674
16780347117,9,3483,scored,perfect,-465129
16784346129,4,3484,scored,perfect,-574576
16784346792,14,3485,scored,perfect,-590921
16785350711,10,3486,scored,perfect,-108674
16794349524,12,3487,scored,perfect,236613
16801346547,13,3488,scored,perfect,172080
16807346943,6,3489,scored,perfect,100484
16812344254,0,3490,scored,perfect,-137705
16820349686,5,3491,scored,perfect,324454
16822347172,1,3492,scored,perfect,575722
16824347639,8,3493,scored,perfect,73355
16826349644,7,3494,scored,perfect,-207510
16830346101,15,3495,scored,perfect,534738
16830346908,4,3496,scored,perfect,-326640
16833346768,2,3497,scored,perfect,505435
16836346728,3,3498,scored,perfect,352041
16840350905,10,3499,scored,perfect,-427292
16844351263,14,3500,scored,perfect,-139779
16846346295,9,3501,scored,perfect,-266071
16848351329,6,3502,scored,perfect,-605605
16849347059,13,3503,scored,perfect,-381902
16853349809,0,3504,scored,perfect,306531
16857346108,12,3505,scored,perfect,-170150
16858346759,11,3506,scored,perfect,444224
16860351161,5,3507,scored,perfect,109814
16863343758,1,3508,scored,perfect,-393429
16864350128,8,3509,scored,perfect,-103993
16868344780,7,3510,scored,perfect,88335
16877351310,15,3511,scored,perfect,-77314
16878347070,2,3512,scored,perfect,503696
16878347692,3,3513,scored,perfect,-29019
16881346861,4,3514,scored,perfect,418040
16888343826,14,3515,scored,perfect,481749
16888344601,9,3516,scored,perfect,-101251
16890346617,10,3517,scored,perfect,-281717
16894355103,0,3518,scored,perfect,-135427
16897348737,6,3519,scored,perfect,-183525
16898351562,12,3520,scored,perfect,450961
16898352317,13,3521,scored,perfect,-574657
16902349574,11,3522,scored,perfect,-277408
16904347256,1,3523,scored,perfect,-145038
16904347835,5,3524,scored,perfect,-256430
16906351001,8,3525,scored,perfect,-25408
16917346404,7,3526,scored,perfect,-1560
16919353582,3,3527,scored,perfect,-68351
16920346900,2,3528,scored,perfect,-81467
16922349699,4,3529,scored,perfect,198213
16923352124,15,3530,scored,perfect,-108902
16928346995,14,3531,scored,perfect,-561593
16934344654,9,3532,scored,perfect,-111622
16941346894,10,3533,scored,perfect,-396251
16942346850,13,3534,scored,perfect,101480
16947348182,5,3535,scored,perfect,-194815
16948353120,1,3536,scored,perfect,-572057
16952348941,8,3537,scored,perfect,608579
16952349750,12,3538,scored,perfect,284289
16952350229,6,3539,scored,perfect,-134318
16957350591,7,3540,scored,perfect,-86321
16960356450,11,3541,scored,perfect,62291
16961347665,0,3542,scored,perfect,429690
16962346372,4,3543,scored,perfect,50349
16966344439,2,3544,scored,perfect,10119
16966345329,15,3545,scored,perfect,-442532
16970347336,3,3546,scored,perfect,-22816
16977347221,14,3547,scored,perfect,-354999
16979345784,9,3548,scored,perfect,375813
16984343846,13,3549,scored,perfect,140550
16984344497,10,3550,scored,perfect,-305214
16988344368,5,3551,scored,perfect,407750
16989350668,1,3552,scored,perfect,-372463
16994356215,6,3553,scored,perfect,355691
16995347306,12,3554,scored,perfect,-521606
16996347677,8,3555,scored,perfect,-50650
17002349949,11,3556,scored,perfect,-21698
17006347553,4,3557,scored,perfect,-206707
17011350602,3,3558,scored,perfect,403897
17015347818,7,3559,scored,perfect,285660
17016347637,2,3560,scored,perfect,275871
17017346653,15,3561,scored,perfect,503912
17018347185,14,3562,scored,perfect,124765
17018347805,0,3563,scored,perfect,-250096
17025350257,10,3564,scored,perfect,-259044
17026346468,13,3565,scored,perfect,371515
17027349737,9,3566,scored,perfect,81758
17030343712,5,3567,scored,perfect,576059
17031350914,1,3568,scored,perfect,61948
17036348092,6,3569,scored,perfect,449453
17037347487,8,3570,scored,perfect,377512
17047350225,4,3571,scored,perfect,222148
17047351127,12,3572,scored,perfect,-95561
17050345918,11,3573,scored,perfect,332679
17051346212,3,3574,scored,perfect,170880
17055344664,7,3575,scored,perfect,-23973
17059346089,15,3576,scored,perfect,-28196
17062347584,0,3577,scored,perfect,380825
17067346419,10,3578,scored,perfect,-393822
17071346306,14,3579,scored,perfect,-46896
17072347020,5,3580,scored,perfect,72527
17072348804,2,3581,scored,perfect,-393930
17075344208,13,3582,scored,perfect,268809
17084344437,8,3583,scored,perfect,-561562
17086346797,6,3584,scored,perfect,61273
17089346399,12,3585,scored,perfect,324096
17093346908,1,3586,scored,perfect,156922
17096346728,4,3587,scored,perfect,-408573
17098350774,11,3588,scored,perfect,197996
17103347067,9,3589,scored,perfect,246032
17108344414,0,3590,scored,perfect,418119
17110348349,7,3591,scored,perfect,-309895
17116347896,3,3592,scored,perfect,-115069
17118347196,5,3593,scored,perfect,270594
17121346561,10,3594,scored,perfect,-18452
17124346582,2,3596,scored,perfect,-401079
17124347174,14,3595,scored,perfect,-118217
17125346876,15,3597,scored,perfect,-505439
17127346256,8,3598,scored,perfect,-130738
17132350328,12,3599,scored,perfect,-357348
17134347355,1,3600,scored,perfect,-90730
17137345002,4,3601,scored,perfect,210968
17142346397,6,3602,scored,perfect,456463
17143347028,9,3604,scored,perfect,66667
17143347726,11,3603,scored,perfect,147413
17143348110,13,3605,scored,perfect,23397
17148352033,0,3606,scored,perfect,181663
17152347279,7,3607,scored,perfect,453140
17156347279,3,3608,scored,perfect,-420296
17162343731,10,3609,scored,perfect,396287
17163345651,5,3610,scored,perfect,559529
17165350692,14,3611,scored,perfect,228159
17169347261,2,3612,scored,perfect,274562
17172347485,8,3613,scored,perfect,-156060
17173350864,15,3614,scored,perfect,353778
17174346966,12,3615,scored,perfect,-23191
17175347301,1,3616,scored,perfect,182595
17178347755,4,3617,scored,perfect,76779
17188343549,11,3618,scored,perfect,401306
17191347125,13,3619,scored,perfect,-25002
17195350284,0,3621,scored,perfect,-557337
17195350952,7,3622,scored,perfect,-565769
17195351363,9,3620,scored,perfect,-289202
17199346576,6,3623,scored,perfect,-190580
17208344478,3,3624,scored,perfect,260650
17211346910,10,3625,scored,perfect,-168711
17212349480,5,3626,scored,perfect,-113058
17216344110,8,3628,scored,perfect,-363166
17216344776,12,3627,scored,perfect,-186778
17217345857,15,3629,scored,perfect,-570749
17219352614,2,3630,scored,perfect,119508
17220346240,1,3631,scored,perfect,396405
17221349269,4,3633,scored,perfect,-291827
17221349800,14,3632,scored,perfect,-116246
17228347187,11,3634,scored,perfect,-147982
17232350311,13,3635,scored,perfect,-8935
17238344242,9,3636,scored,perfect,-114474
17239351475,0,3637,scored,perfect,280571
17242343706,7,3638,scored,perfect,431445
17242344337,6,3639,scored,perfect,-461539
17248347372,3,3640,scored,perfect,-262606
17252346502,10,3641,scored,perfect,469735
17255345839,5,3642,scored,perfect,392794
17257351324,8,3643,scored,perfect,-330919
17258343941,12,3644,scored,perfect,431830
17260349451,2,3645,scored,perfect,225133
17262346680,4,3646,scored,perfect,-180199
17272347361,14,3647,scored,perfect,410154
17278345082,11,3648,scored,perfect,-260825
17280345183,15,3649,scored,perfect,-331849
17282344994,13,3650,scored,perfect,-74352
17283348714,9,3651,scored,perfect,-520419
17284345044,1,3652,scored,perfect,210493
17286345784,7,3653,scored,perfect,306956
17286346341,0,3654,scored,perfect,-220573
17287347640,6,3655,scored,perfect,-222032
17292348802,3,3656,scored,perfect,-541130
17295345157,10,3657,scored,perfect,-526002
17297346250,5,3658,scored,perfect,-21947
17301345471,2,3659,scored,perfect,-49117
17301346235,8,3660,scored,perfect,-322805
17305345349,4,3661,scored,perfect,516605
17305346058,12,3662,scored,perfect,-179475
17312347951,14,3663,scored,perfect,-47273
17320345349,11,3664,scored,perfect,418379
17323352962,15,3665,scored,perfect,233473
17324345222,1,3666,scored,perfect,186256
17328347710,13,3667,scored,perfect,-530605
17338349266,0,3668,scored,perfect,54948
17338350066,5,3669,scored,perfect,-299086
17342348707,2,3670,scored,perfect,476224
17344355587,7,3671,scored,perfect,493806
17348353227,4,3672,scored,perfect,-326434
17350347936,9,3673,scored,perfect,-295626
17355346000,6,3674,scored,perfect,-427095
17359348215,8,3675,scored,perfect,-202490
17366346909,15,3676,scored,perfect,-346639
17367348633,14,3677,scored,perfect,-455575
17372351360,12,3678,scored,perfect,-201870
17373351638,3,3679,scored,perfect,23293
17374351039,1,3680,scored,perfect,64098
17375346927,10,3681,scored,perfect,102820
17375347442,11,3682,scored,perfect,100470
17379346692,5,3683,scored,perfect,326444
17384344389,7,3684,scored,perfect,-398706
17384345162,13,3685,scored,perfect,-512179
17395346964,4,3686,scored,perfect,-566479
17398349353,0,3687,scored,perfect,213601
17398350025,9,3688,scored,perfect,-161644
17401347321,8,3689,scored,perfect,97180
17403347572,2,3690,scored,perfect,44137
17404346786,6,3691,scored,perfect,-228471
17407353404,15,3692,scored,perfect,371005
17408350851,14,3693,scored,perfect,122285
17412348875,12,3694,scored,perfect,-276648
17415348518,1,3695,scored,perfect,-226254
17417348104,11,3696,scored,perfect,153567
17419356789,3,3698,scored,perfect,12609
17419358502,10,3697,scored,perfect,45461
17422347535,5,3699,scored,perfect,93164
17427352677,7,3700,scored,perfect,165216
17427353442,13,3701,scored,perfect,18299
17436348541,4,3702,scored,perfect,-181292
17443350873,9,3703,scored,perfect,-155350
17447351996,2,3704,scored,perfect,-165855
17449350592,15,3705,scored,perfect,-383642
17450344692,6,3706,scored,perfect,517009
17450345780,14,3707,scored,perfect,354684
17450346303,8,3708,scored,perfect,-471198
17451349782,0,3709,scored,perfect,-49272
17456347576,12,3710,scored,perfect,-441609
17459346480,1,3711,scored,perfect,-296067
17463344733,5,3712,scored,perfect,-374611
17464349608,10,3713,scored,perfect,-58444
17469348340,7,3714,scored,perfect,-31125
17470349329,3,3715,scored,perfect,-389094
17475346503,13,3716,scored,perfect,-456041
17477349943,11,3717,scored,perfect,-17229
17480343793,4,3718,scored,perfect,84732
17486350156,9,3719,scored,perfect,-442333
17488343646,2,3720,scored,perfect,383934
17492345977,6,3721,scored,perfect,-549626
17493350872,14,3722,scored,perfect,-441
17496344055,0,3723,scored,perfect,-275011
17498346041,8,3724,scored,perfect,44724
17505347893,15,3725,scored,perfect,-220679
17510353371,1,3726,scored,perfect,220989
17510354065,7,3727,scored,perfect,90544
17511347243,12,3728,scored,perfect,-368043
17513345029,5,3729,scored,perfect,460555
17518348782,3,3732,scored,perfect,-244088
17518349635,10,3730,scored,perfect,-62841
17518350194,11,3731,scored,perfect,-114809
17519347274,13,3733,scored,perfect,-367835
17522351191,4,3734,scored,perfect,-65259
17527347197,9,3735,scored,perfect,9008
17528347454,2,3736,scored,perfect,-420444
17534345480,6,3737,scored,perfect,-172633
17535352567,14,3738,scored,perfect,-272192
17540346036,0,3739,scored,perfect,223085
17541348694,8,3740,scored,perfect,-309286
17547349940,15,3741,scored,perfect,-129485
17551347431,1,3742,scored,perfect,-188861
17551348031,7,3743,scored,perfect,-263997
17552344521,12,3744,scored,perfect,342059
17563348673,10,3745,scored,perfect,-264559
17564345292,13,3746,scored,perfect,-562126
17565348551,4,3747,scored,perfect,-52631
17566344839,5,3748,scored,perfect,-89949
17566345437,11,3749,scored,perfect,-159543
17567346844,9,3750,scored,perfect,-574213
17570348674,3,3751,scored,perfect,463185
17570349309,2,3752,scored,perfect,-522202
17576348271,14,3753,scored,perfect,-255720
17580347592,0,3754,scored,perfect,-463726
17582348536,6,3755,scored,perfect,-34899
17584348543,8,3756,scored,perfect,193089
17588345461,15,3757,scored,perfect,-408312
17594346119,1,3758,scored,perfect,114788
17595347856,12,3759,scored,perfect,-133813
17595348445,7,3760,scored,perfect,-276831
17607349206,11,3761,scored,perfect,-248433
17616345094,9,3762,scored,perfect,522766
17618346001,3,3763,scored,perfect,361485
17619349122,13,3764,scored,perfect,-404749
17620345358,2,3765,scored,perfect,-319094
17621348869,4,3766,scored,perfect,240137
17623346486,5,3767,scored,perfect,75080
17626345977,8,3768,scored,perfect,339879
17626347007,14,3769,scored,perfect,205480
17627350954,10,3770,scored,perfect,556513
17631349050,6,3771,scored,perfect,-524075
17633347791,0,3772,scored,perfect,33918
17636347900,1,3773,scored,perfect,-470344
17638348173,7,3774,scored,perfect,608913
17639344961,12,3775,scored,perfect,308245
17639345709,15,3776,scored,perfect,147091
17649348192,11,3777,scored,perfect,89151
17656348259,9,3778,scored,perfect,458520
17658348284,3,3779,scored,perfect,31793
17661345077,13,3780,scored,perfect,-518555
17666348512,14,3781,scored,perfect,154600
17670348442,5,3782,scored,perfect,293391
17670349064,8,3783,scored,perfect,-553756
17672350836,4,3784,scored,perfect,419703
17673345723,6,3785,scored,perfect,32364
17674347861,0,3786,scored,perfect,97194
17677344680,10,3787,scored,perfect,169620
17684348160,1,3788,scored,perfect,-208948
17686348599,12,3789,scored,perfect,-467406
17695349520,2,3790,scored,perfect,390331
17697352163,11,3791,scored,perfect,-172060
17701350348,3,3792,scored,perfect,-49170
17701351028,7,3793,scored,perfect,-81272
17702347184,15,3794,scored,perfect,-198711
17705344379,13,3795,scored,perfect,-497347
17711351547,8,3796,scored,perfect,311503
17711352353,9,3797,scored,perfect,-238110
17712344677,4,3798,scored,perfect,-387512
17716344384,0,3799,scored,perfect,245110
17721346382,14,3800,scored,perfect,329156
17725348332,10,3801,scored,perfect,-206538
17725348987,5,3802,scored,perfect,-378770
17727349817,6,3803,scored,perfect,-330318
17728346759,1,3804,scored,perfect,-62172
17732350675,12,3805,scored,perfect,130294
17735354100,2,3806,scored,perfect,153972
17744353597,7,3807,scored,perfect,573185
17748352031,15,3808,scored,perfect,-589797
17749345854,11,3809,scored,perfect,-71704
17751346055,13,3810,scored,perfect,110032
17756346683,0,3811,scored,perfect,-471320
17757350497,3,3812,scored,perfect,45834
17759345810,8,3813,scored,perfect,283055
17761347643,4,3814,scored,perfect,427240
17763344914,9,3815,scored,perfect,-408683
17764350173,14,3816,scored,perfect,-576702
17765346718,10,3817,scored,perfect,-326802
17766347549,5,3818,scored,perfect,346863
17767344855,6,3819,scored,perfect,-609075
17769348727,1,3820,scored,perfect,454257
17776348379,2,3821,scored,perfect,124329
17777345309,12,3822,scored,perfect,-133255
17788345376,7,3823,scored,perfect,-262550
17789347805,11,3824,scored,perfect,-125594
17792347787,15,3825,scored,perfect,326081
17792348376,13,3826,scored,perfect,-404091
17797346778,3,3827,scored,perfect,-207024
17797348147,0,3828,scored,perfect,-393676
17799348493,8,3829,scored,perfect,-16734
17803347762,4,3830,scored,perfect,321560
17808345283,6,3831,scored,perfect,-343470
17808345963,9,3832,scored,perfect,-380250
17815349184,5,3834,scored,perfect,-319698
17815350319,14,3833,scored,perfect,-70962
17817345526,1,3835,scored,perfect,331616
17817346629,2,3836,scored,perfect,-131025
17820348186,10,3837,scored,perfect,-380133
17822351536,12,3838,scored,perfect,-348907
17829345128,7,3839,scored,perfect,-87006
17831346209,11,3840,scored,perfect,398525
17832348273,15,3841,scored,perfect,-220512
17833349564,13,3842,scored,perfect,244393
17837348527,3,3843,scored,perfect,-270907
17839348485,0,3844,scored,perfect,52185
17844346651,4,3845,scored,perfect,-504898
17845348153,8,3846,scored,perfect,-138860
17851349137,6,3847,scored,perfect,-37177
17855347977,9,3848,scored,perfect,597241
17862348333,1,3849,scored,perfect,-254334
17867347598,10,3850,scored,perfect,1154
17868344898,14,3851,scored,perfect,-86299
17869351636,5,3852,scored,perfect,121478
17873347592,7,3853,scored,perfect,331767
17873348114,13,3854,scored,perfect,-139300
17877344673,12,3855,scored,perfect,543252
17880349466,0,3857,scored,perfect,-276235
17880350266,2,3856,scored,perfect,-129311
17881345091,11,3858,scored,perfect,59723
17884348177,15,3859,scored,perfect,202669
17886348568,4,3860,scored,perfect,582673
17886349339,3,3861,scored,perfect,237700
17887349655,8,3862,scored,perfect,54152
17894346446,6,3863,scored,perfect,-29607
17900344991,9,3864,scored,perfect,448741
17903348463,1,3865,scored,perfect,307831
17908345250,10,3866,scored,perfect,191651
17909348559,14,3867,scored,perfect,288843
17911348109,5,3868,scored,perfect,366243
17921345730,7,3869,scored,perfect,110730
17922351091,0,3871,scored,perfect,-140467
17922351666,11,3870,scored,perfect,42812
17930345016,3,3872,scored,perfect,-147241
17938344895,8,3873,scored,perfect,-409593
17939353120,2,3874,scored,perfect,15682
17941348406,13,3875,scored,perfect,-57941
17941348939,9,3876,scored,perfect,-289062
17942345129,4,3877,scored,perfect,127610
17944348415,6,3878,scored,perfect,178154
17945348854,12,3879,scored,perfect,179260
17948352705,15,3880,scored,perfect,407248
17950347494,10,3881,scored,perfect,-188447
17951345666,14,3882,scored,perfect,-2636
17960351667,5,3883,scored,perfect,-65570
17970345436,11,3884,scored,perfect,-543056
17972346131,0,3885,scored,perfect,370650
17972347836,7,3886,scored,perfect,-461330
17977348512,3,3887,scored,perfect,-278669
17979348563,1,3888,scored,perfect,94383
17983348500,8,3889,scored,perfect,-79260
17984344805,2,3890,scored,perfect,-634469
17990346784,4,3891,scored,perfect,338055
17991348317,14,3892,scored,perfect,-429077
17994349513,13,3893,scored,perfect,-102266
17995349013,9,3894,scored,perfect,4121
17996348751,10,3895,scored,perfect,116719
17997345599,12,3896,scored,perfect,418767
17999345790,6,3897,scored,perfect,21711
18004347841,15,3898,scored,perfect,-55913
18018348359,5,3899,scored,perfect,-351285
18020345502,3,3900,scored,perfect,-600383
18022346239,0,3901,scored,perfect,488251
18023353051,7,3902,scored,perfect,100399
18025348647,1,3903,scored,perfect,-253205
18026344964,8,3904,scored,perfect,-200441
18030350105,11,3905,scored,perfect,-20715
18030350792,2,3906,scored,perfect,-264431
18034349280,4,3907,scored,perfect,-651178
18035351216,14,3908,scored,perfect,-206353
18038345976,12,3909,scored,perfect,34548
18040352275,10,3910,scored,perfect,-22046
18043345499,6,3911,scored,perfect,-5634
18047347014,9,3912,scored,perfect,-451986
18051345257,13,3913,scored,perfect,-17424
18052352488,15,3914,scored,perfect,-224323
18059348466,5,3915,scored,perfect,-572456
18061349258,3,3916,scored,perfect,-528892
18066345333,1,3917,scored,perfect,6865
18070345526,0,3918,scored,perfect,-316973
18072346204,2,3919,scored,perfect,430093
18075349341,11,3920,scored,perfect,347232
18075350250,8,3921,scored,perfect,-203269
18081352120,12,3922,scored,perfect,-128269
18082345264,14,3923,scored,perfect,-91388
18083348036,6,3924,scored,perfect,-275214
18084344887,10,3925,scored,perfect,-270486
18088344966,4,3926,scored,perfect,91689
18094349918,15,3927,scored,perfect,-89313
18097346774,9,3928,scored,perfect,252486
18098352258,13,3929,scored,perfect,212110
18100347666,7,3930,scored,perfect,-429075
18101344891,5,3931,scored,perfect,100071
18103346177,3,3932,scored,perfect,218973
18110351597,1,3933,scored,perfect,-204925
18113344952,2,3934,scored,perfect,-393112
18116349365,11,3935,scored,perfect,372017
18120348359,8,3936,scored,perfect,-124652
18122351425,14,3937,scored,perfect,-410441
18123348748,12,3938,scored,perfect,-289549
18125345104,0,3939,scored,perfect,239970
18126347681,6,3940,scored,perfect,371311
18126348191,10,3941,scored,perfect,272405
18129345295,4,3942,scored,perfect,55574
18137348125,15,3943,scored,perfect,111214
18139347851,9,3944,scored,perfect,350608
18144348882,7,3945,scored,perfect,407338
18150345316,5,3946,scored,perfect,-28564
18151347835,3,3947,scored,perfect,-143838
18161348951,2,3948,scored,perfect,-378154
18163348199,13,3949,scored,perfect,161043
18169353737,10,3950,scored,perfect,378318
18172346552,8,3951,scored,perfect,362707
18172347060,6,3952,scored,perfect,23070
18175348663,4,3953,scored,perfect,288316
18176344790,1,3954,scored,perfect,-329072
18177352235,12,3955,scored,perfect,-358643
18181352252,0,3956,scored,perfect,-564983
18185357040,11,3957,scored,perfect,286295
18187348232,14,3958,scored,perfect,-59745
18191348180,15,3959,scored,perfect,111854
18194349273,5,3960,scored,perfect,583956
18204345325,2,3961,scored,perfect,-162633
18204346067,13,3962,scored,perfect,-175669
18209345295,7,3963,scored,perfect,-514086
18214353169,6,3964,scored,perfect,75730
18216347760,8,3965,scored,perfect,65657
18221345284,1,3966,scored,perfect,330852
18222349180,9,3967,scored,perfect,305223
18223348856,0,3969,scored,perfect,228776
18223349599,12,3968,scored,perfect,325586
18225348561,4,3970,scored,perfect,-83802
18227352754,11,3971,scored,perfect,25907
18227353354,14,3972,scored,perfect,-408117
18236346809,5,3973,scored,perfect,303551
18241344634,10,3974,scored,perfect,230276
18244351962,2,3975,scored,perfect,-340322
18245346204,13,3976,scored,perfect,16181
18250345349,7,3977,scored,perfect,281970
18251348014,3,3978,scored,perfect,-39749
18252347692,15,3979,scored,perfect,-264546
18256353826,6,3980,scored,perfect,375957
18258347854,8,3981,scored,perfect,9060
18262345139,1,3982,scored,perfect,-533260
18263347836,0,3983,scored,perfect,-75477
18264349349,12,3984,scored,perfect,233093
18266348164,4,3985,scored,perfect,242627
18268348055,14,3986,scored,perfect,-218137
18270348526,11,3987,scored,perfect,-142242
18272348787,9,3988,scored,perfect,223741
18278349294,5,3989,scored,perfect,304749
18282348247,10,3990,scored,perfect,161258
18286348571,2,3991,scored,perfect,157535
18288344980,13,3992,scored,perfect,-306528
18291348806,3,3993,scored,perfect,-171495
18295349463,15,3994,scored,perfect,-408750
18299348414,7,3995,scored,perfect,-59008
18303348638,6,3996,scored,perfect,-544417
18304344988,0,3997,scored,perfect,-305357
18308345185,8,3998,scored,perfect,1040
18310352081,4,3999,scored,perfect,-44828
18311348634,11,4000,scored,perfect,272858
18312348407,9,4002,scored,perfect,77147
18312349028,14,4001,scored,perfect,257637
18312349487,12,4003,scored,perfect,52026
18319355277,5,4004,scored,perfect,-178312
18321347693,1,4005,scored,perfect,167
18325345343,10,4006,scored,perfect,214289
18328349617,2,4007,scored,perfect,-186898
18330348101,13,4008,scored,perfect,580757
18332348506,3,4009,scored,perfect,19291
18340352379,15,4010,scored,perfect,235751
18343349854,7,4011,scored,perfect,180510
18348348274,6,4013,scored,perfect,-591320
18348348961,8,4012,scored,perfect,-452055
18355349277,14,4014,scored,perfect,-20986
18355350037,9,4015,scored,perfect,-376158
18360355461,5,4016,scored,perfect,-91614
18361345236,0,4017,scored,perfect,-490537
18367346289,10,4018,scored,perfect,-516457
18368348017,1,4019,scored,perfect,316342
18368348647,12,4020,scored,perfect,45809
18369349282,4,4021,scored,perfect,520699
18369349942,11,4022,scored,perfect,-49620
18370348430,2,4023,scored,perfect,-541273
18374345640,3,4024,scored,perfect,-259974
18378349535,13,4025,scored,perfect,135765
18387345261,15,4026,scored,perfect,205052
18389344947,8,4027,scored,perfect,-227599
18390351577,7,4028,scored,perfect,99257
18391345807,6,4029,scored,perfect,-391842
18398352458,14,4030,scored,perfect,409072
18399345156,9,4031,scored,perfect,-380779
18402349920,0,4032,scored,perfect,103927
18406346673,5,4033,scored,perfect,337456
18408345602,10,4034,scored,perfect,263211
18410348959,11,4035,scored,perfect,100927
18412345594,4,4036,scored,perfect,290569
18414348820,12,4037,scored,perfect,435035
18416348241,2,4038,scored,perfect,572054
18419348750,1,4039,scored,perfect,389159
18419349747,13,4040,scored,perfect,-476678
18420348486,3,4041,scored,perfect,270721
18427352535,15,4042,scored,perfect,-23888
18430344704,7,4043,scored,perfect,87195
18431352447,6,4044,scored,perfect,-440486
18434347354,8,4045,scored,perfect,248527
18438344866,14,4046,scored,perfect,-180321
18448352673,10,4047,scored,perfect,12890
18451344584,5,4048,scored,perfect,363867
18451345044,9,4049,scored,perfect,86176
18458345141,12,4050,scored,perfect,511596
18459349296,11,4051,scored,perfect,-302081
18463345161,4,4052,scored,perfect,-55864
18465348661,3,4053,scored,perfect,-76533
18466348385,1,4054,scored,perfect,581733
18469351847,0,4055,scored,perfect,-268746
18472347560,13,4056,scored,perfect,-460835
18482345465,7,4057,scored,perfect,301966
18483347889,6,4058,scored,perfect,-124984
18484344956,8,4059,scored,perfect,-23999
18485356249,15,4060,scored,perfect,-344028
18487347912,2,4061,scored,perfect,-101451
18488344818,14,4062,scored,perfect,-19608
18492344838,5,4063,scored,perfect,-131774
18497346067,10,4064,scored,perfect,508514
18498352697,9,4065,scored,perfect,37295
18500347936,12,4066,scored,perfect,332875
18502348798,11,4067,scored,perfect,440783
18508348656,1,4068,scored,perfect,-289606
18511348345,4,4069,scored,perfect,70650
18519352940,0,4070,scored,perfect,484835
18520344856,3,4071,scored,perfect,-85403
18520345275,13,4072,scored,perfect,-320765
18524345360,7,4073,scored,perfect,166353
18524345863,8,4074,scored,perfect,-223599
